restaurant_id,curbside_pickup,delivery,dine_in,live_music,outdoor_seating,reservable,restroom,serves_beer,serves_breakfast,serves_brunch,serves_cocktails,serves_coffee,serves_dessert,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,allows_dogs,good_for_children,good_for_groups,good_for_watching_sports,menu_for_children,free_parking_lot,paid_parking_lot,free_street_parking,paid_street_parking,free_garage_parking,paid_garage_parking,valet_parking,accepts_debit_cards,accepts_credit_cards,accepts_cash_only,accepts_nfc,wheelchair_accessible_restroom,wheelchair_accessible_entrance,wheelchair_accessible_parking,wheelchair_accessible_seating
ChIJRdRWFZwckUcRYZv73isAWX8,,False,True,False,True,True,True,True,,,True,,True,,,,True,,,,True,False,,,,,,,True,,True,True,False,True,,True,,
ChIJPykEV5kckUcRPPOWczAYXKE,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,,,,,,,True,True,False,True,,True,False,True
ChIJCeTvI5kckUcRX3slVgSnzhs,,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,,,True,True,False,True,True,True,False,True
ChIJSeKf0Z0ckUcRoMRn5O-iCic,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,,,,True,False,False,,,,,,,,True,True,False,True,True,True,,True
ChIJ29TzAdsdkUcRe5OWrC_Rs1o,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,,True,,True,,False,False,False,,,,,,,True,True,False,True,,False,False,
ChIJL1LZj5wckUcRfRBx8TC6wYM,,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True,False,True,,True,,False,False,,,,True,,,,True,True,False,True,False,False,False,False
ChIJkQvgN5kckUcRd6h7DweSN_w,,False,True,False,True,False,True,True,True,,False,True,True,,True,,True,,,True,True,False,,,,,,,,,True,True,False,True,,True,True,True
ChIJB7pi3Z4ckUcRszuQnK0ddho,,,True,False,,False,,False,,False,False,,,True,True,,False,,,True,True,False,,,,,,,,,,,,,,,False,False
ChIJs8ELEpwckUcRF2VrPXSI_gk,True,False,True,False,True,False,False,,False,False,,False,False,True,True,,,True,,True,,False,False,,,,,,,,True,,False,True,,True,False,True
ChIJo5Vjwp4ckUcRTL4CMXL-xJA,,False,True,,,,False,False,False,,,False,False,True,True,,False,True,,,,,False,,,,,,,,,,,,,,False,
ChIJ26UP150ckUcROrzbEKjm3Bk,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,,True,,,,,,True,True,False,True,,False,False,True
ChIJc3d40p4ckUcRIXc2hYUIlLY,,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,,True,,,,,,True,True,False,True,,True,False,True
ChIJg09nqtEdkUcR-8dof2Zjb7Y,True,False,True,False,,,,,,,,,True,True,True,True,,True,,True,,False,False,,,,,,,,True,True,False,True,,True,,
ChIJ8aSihY8dkUcRoaPCIw4San0,,True,True,False,,True,True,,False,False,False,True,True,True,True,True,False,True,,,True,False,False,,,,,,,,True,,False,True,,,,
ChIJJfIt154ckUcR4AiALy9puMA,,,True,False,True,True,True,True,False,False,,True,True,True,True,,True,True,,True,True,,,,,,,,,,,True,False,,,False,False,
ChIJdXq9UZEdkUcRvnxSokmWtvs,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,,,,True,False,False,,,,,,,,True,True,False,True,,,False,True
ChIJ8dkOA5kckUcRp1rB9P7wC8Y,,True,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,,,,,,,True,True,False,True,True,True,,True
ChIJ7-4d0J4ckUcRecNPIJFe35s,,False,True,False,True,True,True,True,,,False,True,True,True,True,False,True,True,True,,True,False,True,,,,,,,,True,True,False,True,False,False,False,True
ChIJbyhz8OMbkUcR9Y9nJ-JR10U,True,True,True,False,True,True,True,True,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,,,,,,,,True,True,False,True,False,True,False,True
ChIJlUp1oJkckUcRi9TfXTyNeWo,,False,True,False,True,True,True,True,,,False,True,True,True,True,False,True,,True,True,True,False,,,,,,,,,True,True,False,True,,False,False,
ChIJ0WQWNJockUcRYvM7xnrInCU,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,,True,,,,True,,True,True,False,True,,False,,
ChIJhc4au5kckUcRu8WKfUwJHoI,,False,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,True,True,False,,,False,,
ChIJta5nDEsdkUcRbeHXhRQO49Y,True,False,True,False,,True,True,False,,False,False,True,True,True,True,True,False,True,True,True,True,False,,,,,,,,,False,,False,,True,True,False,True
ChIJrwDSPZEckUcRtgBs1y4j74Q,True,False,True,False,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJzWcXyZkckUcRR7z9FxnLyt4,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,False,True,,True,,,,True,,True,True,False,True,,True,,True
ChIJmfEo3QP4CEERKr4XKH6H1n4,,False,True,False,True,True,True,True,,,,True,True,True,True,,True,,,True,True,False,,,,,,,,,True,,False,True,,,,
ChIJVSkJYnwdkUcR8yEDQrPtQ6o,,False,True,False,,True,True,True,False,,,True,True,True,True,,True,False,True,False,True,False,,,,,,,,,True,True,False,True,False,,False,True
ChIJZ1oer2EdkUcRro7olUe0EHI,,False,True,False,,True,True,True,False,False,,True,True,True,True,,True,,True,False,,False,False,,,,,,True,,True,True,False,True,,,,
ChIJC1JJnJsckUcRBpDpuPhxDyc,,,True,False,False,True,True,True,,False,False,True,True,True,True,True,True,True,,True,True,False,True,,,,,,,,True,True,False,True,,True,,True
ChIJe5ya8ZockUcRbD14czHbxaM,,False,True,False,,True,True,True,,False,,True,True,True,True,,True,True,,,True,False,,,,,,,,,,,False,,,,,
ChIJ73jnMagdkUcRRt5HaeAyUoI,,False,True,False,False,True,True,True,True,True,,True,True,,True,,True,True,,True,True,False,,,,,,,,,True,True,False,True,True,True,,True
ChIJmwo_QgT4CEERzUhYP0DGwRE,,False,True,False,True,,True,False,False,False,,True,True,True,True,True,False,True,,True,True,,False,,,,,,,,True,,False,True,,True,,True
ChIJz70Ptf8dkUcRCWrhBG9e3Mg,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,True,,,,,,True,,True,True,False,True,,True,,True
ChIJC7JR-4QckUcRalVGEPHM-zw,,,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,,,,True,,,,True,True,False,True,,True,,True
ChIJyUbRs5sckUcRD0lRuV2Pgkw,True,True,True,False,True,True,True,True,False,,True,True,True,True,True,True,True,True,True,False,True,False,True,,True,,,,True,,True,True,False,True,,True,True,True
ChIJ85ejdwAdkUcRgLXXE0Ke9Os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJHxuANJockUcRdgRlH_y5A74,,False,True,False,False,,,True,,False,,,True,True,True,True,,True,,True,True,False,False,,,,,,,,,,,,,True,,
ChIJE01tbpkckUcR-ZZZNNmDMvc,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,,True,True,True,False,True,,,,,,,,True,True,False,True,,True,False,True
ChIJmVR4CJsckUcRu_lL6lz6GHw,,False,True,False,True,False,True,False,,False,False,,True,,True,True,False,True,,True,True,False,False,,,,,,,,,,True,,,True,,
ChIJP_t-7AMdkUcR-4uLMnx3kDw,False,False,True,False,True,True,True,True,True,True,False,True,,True,True,True,True,,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJL8H13PMakUcRT5urDJ3_8u8,,False,True,,True,,True,True,,,True,True,True,True,True,True,True,True,,True,True,False,,,,,,,,,,,,,True,True,True,True
ChIJLS-wNQYbkUcR7GnU1u0XdZM,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,,,True,,,,,True,True,False,True,,True,,True
ChIJsY6VzAcbkUcRRcOL_NMVYuk,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJ1aI0HX8bkUcRvhbCzdHjqTw,True,True,True,False,True,True,True,True,,,True,True,True,True,True,True,False,True,True,True,True,False,True,True,,True,,True,,False,True,True,False,True,,True,,True
ChIJz_3RpAcbkUcRAHb69Plpep4,,True,True,False,True,True,True,True,,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJa6ZmnJkbkUcRgQebMXJ4SOk,False,False,True,,,,,True,,,,True,,,,True,True,False,,True,,,,True,,,,,,,True,True,False,True,False,False,True,False
ChIJhRZzNgYbkUcROTvZC5zU9Yg,,,True,False,True,,True,,,False,,True,,True,True,,,True,,True,True,,,,,,,,,,,,,,,True,,True
ChIJMWU3PggbkUcRj-AKbGtS8Jc,,False,True,,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,,True,,,,,True,,False,True,True,True,True,True
ChIJYRasOAAbkUcRb53PTPcpTpg,,,True,False,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJq9e0FQgbkUcRpaCzcRUJ8cM,False,False,True,False,True,True,True,True,,,False,True,True,True,True,True,True,,True,True,True,False,True,True,,,,,,,True,True,False,True,True,True,True,True
ChIJy8sZmAgbkUcRAypwdK0ZPag,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,,False,True,,True,,True
ChIJAVUfcxL4CEERbNotAafj-bc,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,True,,,,True,True,False,True,,True,True,True
ChIJBy_VUgwbkUcRpFCzVyn3s04,,True,True,False,True,False,True,False,False,False,False,True,False,True,True,,False,True,,True,True,,False,True,,,,,,,True,,False,True,,True,True,True
ChIJhbhPtMIbkUcRmdimOW-iqaw,True,True,True,False,True,,,,,,,,,True,True,,,True,True,True,True,False,,True,,,,,,,True,,False,True,,True,,
ChIJf3DX6XMbkUcRnmWFTVMkLTE,,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,,,,,,,,True,,True,True,True,True
ChIJw6W36E4bkUcRNQwmXxq45YA,True,False,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJE_UGXXYbkUcRT1WzlQKC1k0,,False,True,False,True,False,False,,False,False,,,False,True,True,,,True,,,,,False,,,,,,,,True,,False,True,,True,,
ChIJcSBXNwsbkUcRTZ9Cu11ATAc,,False,True,False,False,,True,False,False,False,False,True,,False,True,False,False,True,,True,True,False,,,,,,,,,,,,,True,True,True,True
ChIJJWFhS3UbkUcR8EP2mzRe9Fs,,False,True,False,True,,True,True,,,True,,,,,,True,False,,,True,True,,,,,,,,,,,True,,,True,,
ChIJRWOcbnQbkUcRyRTCjkeBlRs,,False,True,False,True,,True,True,,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,
ChIJgxf9TV8bkUcR1lKkV8sva84,,False,True,False,True,True,True,True,,False,,True,True,True,True,,True,True,True,,True,False,,,True,,,,True,,True,True,False,True,,True,,True
ChIJ70T8UnEbkUcRBv3Eb1hEO1w,,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,,True,True,False,False,True,,,,True,True,,True,True,False,,True,True,True,True
ChIJp4Bp9XobkUcRvdFNVWrscLA,,True,True,False,True,,True,False,,False,False,True,True,True,True,True,,True,,True,True,,False,,,,,,,,True,,False,True,,True,True,True
ChIJvV49GPUbkUcR4eexpgARw5E,True,False,True,False,,,,,,,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,
ChIJhZsd09gbkUcRfMTcIjJIUpI,,False,True,False,True,True,True,True,True,,,True,True,True,True,True,True,True,True,True,True,False,True,,True,True,True,,,,True,True,False,True,,True,,True
ChIJRx5aDj0bkUcRJUcVspFwWis,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,,True,,True
ChIJG1YMAA74CEERa9wmyxrclDI,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,,,,,,True,,,False,,False
ChIJNcYz_4EckUcRr3MWTiSheFE,,False,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJs_kQercdkUcRYN0IyUBL704,,True,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,,,True,False,,,,True,,,,,,True,False,,,True,,True
ChIJuyoCnocdkUcR1N8fbWyk8-U,,False,,False,,,,,,,,,True,True,True,True,,True,,,,False,,,,,,,,,True,,False,,,True,True,
ChIJFQwv5ycbkUcRzX-yw8ZQ4IA,,False,True,False,True,,,,,,,,False,True,True,True,,True,True,True,,,,,,,,,,,True,,False,True,,True,,True
ChIJv50RGNcdkUcRH_350l936zk,,True,True,False,True,,True,,,False,,,,True,True,,,True,,True,True,False,,,,True,,,,,True,,False,True,,,,
ChIJSyt5HIAbkUcR6ASSpyd36vw,,False,True,False,True,True,True,,,False,,True,True,,True,False,,True,,True,True,False,False,True,,True,,,,,True,,False,True,,True,True,True
ChIJ2ZMd9VIdkUcRGNqbUVnbFIo,False,True,True,False,True,,True,,,,,True,True,True,True,True,,True,,True,True,False,,,,,,,,,,True,False,,,True,,True
ChIJIecBfH4ckUcR4SyQjJaigk0,False,False,True,False,True,True,,True,,,,,True,True,True,True,True,,,True,,,,,,,,,,,True,,False,,,True,,True
ChIJl2JtlYYckUcR_gJ0vQ46bvY,False,False,True,False,True,False,True,True,False,False,False,True,,True,True,True,,True,,True,True,False,False,,,,,,,,True,,False,True,,False,False,
ChIJQxXP5aAdkUcRrVkfMtcZyqs,True,True,True,False,,,,True,True,False,,True,,True,True,True,,True,,True,True,,True,,,,,,,,,,True,,,True,True,
ChIJxYZNEokckUcRMmYWQoGRC1o,,False,True,False,True,True,True,True,,,,True,True,True,True,,True,True,True,True,True,False,True,True,,True,,,,,,True,False,,,False,,
ChIJUfapQokckUcRrqvQeWs7fb0,,False,True,False,False,True,True,True,False,False,False,True,True,True,True,,True,True,,True,True,False,,True,,,,,,,True,True,False,True,,False,,
ChIJ41UWtY4ckUcR6HSZ_BoDCgE,,False,True,True,True,True,True,True,False,False,,True,True,True,False,True,True,True,,False,True,False,False,,,,,,,,True,True,False,True,,False,False,True
ChIJjSlRj2IckUcRLpJWC9utRKQ,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,,True,True,True
ChIJ31Fpb4kckUcR4WNDK7RYi84,False,False,True,False,True,True,True,True,False,False,,True,True,True,True,True,True,False,False,False,,False,False,,,,,,,,True,True,False,True,,True,,True
ChIJ1UNVZnURkUcRUxoMXGbQFw8,,False,True,False,True,True,True,True,,,,True,,,,,True,,True,,True,,,,,,,,,,,,,,,,True,True
ChIJ39J8eKgRkUcRJES8xSJqvb8,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,True,,,False,,
ChIJl6ITq_cQkUcR2X-uBSDKVw8,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,,True,,True,True,True,False,True,True,,,,,,,True,,False,True,,True,True,True
ChIJKzVuNjkRkUcR7Lx_G02KN8M,,False,True,False,,False,,False,False,False,False,True,True,,,,False,True,,True,True,False,,,,True,,,,,False,False,True,False,,,,
ChIJI3gZOvUQkUcRbLVOLryoJw4,,,True,False,,True,True,True,,False,,True,True,True,True,,True,True,,True,True,,,True,,,,,,,,,,,,,,
ChIJy5UyafQQkUcRkiV3RW4nPfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
ChIJUftfu-IbkUcR1ftMr_ZBxLo,True,False,True,False,True,,True,True,,False,False,True,True,True,True,True,True,,True,True,True,False,True,,True,,,,,,True,True,False,,True,True,True,True
ChIJC1BFKlUakUcRVfk_gzxTQ8Y,,False,True,False,True,True,True,True,True,,False,True,True,True,True,False,True,,True,True,True,False,True,True,,,,,,,True,True,False,False,,False,True,
ChIJ9WkQmc0bkUcRdloOAfFRHwI,,False,True,False,True,True,True,True,True,,,True,True,True,True,,True,False,,,True,False,,True,,,,,,,,True,False,,,True,,True
ChIJOwEFt6obkUcRKp4TM007l5Y,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,True,True,False,,,True,True,
ChIJ36zD7mMbkUcRYvPorrK04V8,,True,True,False,False,True,True,,,,,True,True,True,True,,,True,,True,True,False,,True,,,,,,,True,,False,True,,,True,
ChIJbykTlqobkUcRF6jZmqZ2pkY,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,False,,,True,True,
ChIJwTLIK6QbkUcR96N41Gz5rNs,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,,True,True,False,True,True,,True,,,,,False,True,False,False,,True,True,True
ChIJ-S4CB-MbkUcR6nDqFrRHC5Q,True,True,True,False,,True,,,,,,,,True,True,,,True,,True,,,,,,,,,,,True,,False,True,,,,
ChIJicBqK6YbkUcR-EMoQAZ7d7Q,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
ChIJI9bhbs0bkUcRp99vKFTgQRw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJrRskJ6AbkUcRWLJmrdGO9to,,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,,,True,True
ChIJszEcTaAbkUcRw30vSmUjtuM,,False,True,False,True,,True,True,False,False,,True,,True,True,True,,True,,True,True,False,,,,,,,,,True,,False,True,,False,,
ChIJz-yGNqAbkUcRR3gqK7ry8xk,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,,,,,True,True,False,True,,True,True,True
ChIJU3j-7PgbkUcRdXTkzPz-ANA,,,True,False,,,,,,False,,,,True,True,,,True,,True,True,,,True,,,,,,,True,,False,True,,,,
ChIJG_9_s6EbkUcRvKiTPz_ZRBI,,,True,False,True,True,True,True,,False,True,True,True,True,True,True,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,,True
ChIJhb7Os6EbkUcRUrABO0Zkxtw,,True,True,False,,True,,,False,False,False,False,,True,True,False,,True,,False,,False,True,,,,,,,,True,,False,True,False,False,False,False
ChIJ2atb8F4bkUcRxkTlCRVdyuI,False,,True,False,True,True,True,True,,False,,True,True,True,True,True,True,True,,True,True,False,,True,,,,,,,True,True,False,False,,,,
ChIJBSZwB5AbkUcR5yPn6DKJ7fU,,False,True,False,False,,True,True,True,,False,True,True,True,True,False,True,True,,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJpw9ukpAbkUcRfihyVuDNztw,False,False,True,,True,True,True,True,,False,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,,,,,True,True,False,True,True,True,True,True
ChIJTZVRXUsbkUcRmAAXfwl-YYI,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,
ChIJkZ8vrIAbkUcRMKt9B5OiNcs,True,False,True,False,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJD8G6YzQbkUcRIHQhAhJsd1Q,True,False,True,False,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJxeKsWn8ckUcRJXXBEtJB7Xs,,False,True,,,,True,,True,,,True,,,,,,True,,,,,,True,,True,,,,,True,True,False,True,True,True,True,True
ChIJ7SS8eh4bkUcRLrmGfcLIspM,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,True,True,
ChIJoRfHFogbkUcRnnnDQqKBZ8Y,True,True,True,,,True,True,True,False,,False,True,True,True,True,True,True,True,,True,,,,True,,,,,,,False,,False,False,False,,,False
ChIJq7yXa0IbkUcR-0FW2MfC5wE,,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,,,,,True,True,False,True,,True,True,True
ChIJ9bDuHAAbkUcRGJGBNy-9Yiw,,True,True,False,,,,,,,,,,True,True,,,True,,True,,False,,,,,,,,,,,False,,,,,
ChIJR3kx8kQbkUcRIxyN98QRAF4,True,False,True,False,True,True,True,True,False,,,True,True,True,True,,True,True,True,True,True,,False,True,,True,,,,,,,,,,,True,
ChIJxSZ4ZeQbkUcR85xgtcM0jnU,True,False,True,False,,,,,,False,,,,True,True,False,,True,,,,,,,,,,,,,,,,,,,,
ChIJwzj3qHgdkUcR9gP7ut8MRV0,,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,,True,True,,,True,,True,,,,,True,,False,True,,,,True
ChIJ_zN1aEEdkUcRmedoZBdcHiU,False,True,True,False,True,True,True,True,,,,True,True,True,True,,True,True,True,True,True,False,,,,,,,,,True,,False,True,,,,
ChIJLxYyPeYdkUcR3_Md_iWtKLg,,True,True,False,,,,,,,,,,True,True,True,,True,,,,False,,,,,,,,,,,,,,,,
ChIJp-IzkI4dkUcRoovd0CUfaok,True,True,True,False,True,False,True,True,True,False,False,,True,True,True,,,True,,True,True,False,,True,,,,,,,True,,False,True,,False,,
ChIJHYB1H7sdkUcRx1f-ljjwhgM,,False,True,False,True,True,True,True,,False,,True,True,True,True,True,True,True,True,True,True,False,True,True,,,,,,,,,False,,,False,,
ChIJk86vqIYbkUcRlo8XSdOOijI,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,,,,,True,,False,True,True,True,True,True
ChIJ61nsSAAdkUcRvN29oIFW7oE,True,False,True,True,,True,True,,,True,,,True,True,True,,,True,True,,,False,,,,True,True,,,,True,True,False,True,True,True,,True
ChIJpd55t3AckUcRb-UbyWCZ4uM,,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,,True,True,False,True,,,True,,,,,,True,False,,,False,False,
ChIJ30xdrHEckUcR77Kv19GND6I,,False,True,False,,True,True,True,,,False,True,True,True,True,False,True,,True,True,True,False,,True,,True,,,,,True,,False,True,,,,True
ChIJoa9oppodkUcRmDbdXFU3J5k,True,True,True,False,True,True,True,True,False,False,,True,True,True,True,True,,True,,True,True,False,True,True,,,,,,,True,True,False,True,,False,,
ChIJLXvtvPUdkUcRC_N4wLF-mYA,,True,True,False,True,True,True,True,,,,True,True,True,True,,True,True,,True,,,,,,,,,,,True,,False,True,,,,
ChIJw57qrH4ckUcRAMbZRvXaZGQ,,,True,False,,False,,False,,False,,True,,True,True,,False,True,,True,True,,False,,,,,,,,True,,False,True,,True,,True
ChIJRfgECkQckUcRqKSqZV0mOBA,False,False,True,False,True,True,True,True,,,False,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,,True,False,,,,,True
ChIJzQPy96YRkUcR3gFDdylGV4s,,False,True,,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,,,,,True,True,False,True,True,True,True,True
